codigo_postal,provincia,municipio_nombre,poblacion_actual,poblacion_hace_5a,crecimiento_%,supera_20k,crecimiento_positivo,precio_m2,variacion_anual_%,variacion_maximo_%,en_maximo_historico,precio_anual_positivo,fuente_precio,tiene_supermercado,tiene_colegio,tiene_instituto,tiene_universidad,tiene_centro_salud,tiene_todos_servicios,tiene_mercadona
36001,Pontevedra,Pontevedra,45058.333333333336,45019.42857142857,0.09,True,True,2127.243655,22.59,0.0,True,True,notariado,True,True,True,False,False,False,True
36002,Pontevedra,Pontevedra,45058.333333333336,45019.42857142857,0.09,True,True,2195.680891,22.59,0.0,True,True,notariado,False,True,False,False,True,False,True
36910,Pontevedra,Pontevedra,45058.333333333336,45019.42857142857,0.09,True,True,1016.815406,22.59,0.0,True,True,notariado,False,True,False,False,False,False,True
36162,Pontevedra,Pontevedra,45058.333333333336,45019.42857142857,0.09,True,True,1346.48241,22.59,0.0,True,True,notariado,False,False,False,False,True,False,True
36152,Pontevedra,Pontevedra,45058.333333333336,45019.42857142857,0.09,True,True,2083.6,22.59,0.0,True,True,mivau,False,False,False,False,False,False,False
36155,Pontevedra,Pontevedra,45058.333333333336,45019.42857142857,0.09,True,True,2083.6,22.59,0.0,True,True,mivau,False,False,False,False,False,False,False
36154,Pontevedra,Pontevedra,45058.333333333336,45019.42857142857,0.09,True,True,2083.6,22.59,0.0,True,True,mivau,False,False,False,False,False,False,False
36157,Pontevedra,Pontevedra,45058.333333333336,45019.42857142857,0.09,True,True,1032.027257,22.59,0.0,True,True,notariado,False,False,False,False,False,False,False
36161,Pontevedra,Pontevedra,45058.333333333336,45019.42857142857,0.09,True,True,2083.6,22.59,0.0,True,True,mivau,False,True,False,False,False,False,True
36160,Pontevedra,Pontevedra,45058.333333333336,45019.42857142857,0.09,True,True,1169.456066,22.59,0.0,True,True,notariado,False,False,False,False,False,False,True
36153,Pontevedra,Pontevedra,45058.333333333336,45019.42857142857,0.09,True,True,697.929354,22.59,0.0,True,True,notariado,False,True,False,False,False,False,True
36156,Pontevedra,Pontevedra,45058.333333333336,45019.42857142857,0.09,True,True,931.751168,22.59,0.0,True,True,notariado,False,False,False,False,True,False,True
36158,Pontevedra,Pontevedra,45058.333333333336,45019.42857142857,0.09,True,True,1241.81478,22.59,0.0,True,True,notariado,False,False,False,False,False,False,False
30820,Murcia,Alcantarilla,43876.0,42345.0,3.62,True,True,865.193077,21.49,-33.52,False,True,notariado,True,False,False,False,True,False,True
12560,Castellón/Castelló,"Benicàssim/Benicasim, Castelló de la Plana/Castellón de la Plana",43502.875,40147.0,8.36,True,True,2769.38566,,,False,False,notariado,False,True,True,False,True,False,True
46100,Valencia/València,Burjassot,41299.0,38632.0,6.9,True,True,1529.922101,22.72,-7.05,False,True,notariado,True,True,True,True,True,True,True
30592,Murcia,"Murcia, San Javier, Torre-Pacheco",40036.70389610389,37419.148051948054,7.0,True,True,1318.98296,14.68,-20.566666666666666,False,True,notariado,False,False,False,False,True,False,True
46530,Valencia/València,"Puçol, Sagunt/Sagunto",39916.75,36530.25,9.27,True,True,1942.66531,18.91,-4.77,False,True,notariado,False,False,False,False,True,False,True
03130,Alicante/Alacant,Santa Pola,39709.0,33303.0,19.24,True,True,2430.946952,20.56,0.0,True,True,notariado,False,True,False,False,True,False,True
03570,Alicante/Alacant,"Vila Joiosa, la/Villajoyosa",37449.0,35199.0,6.39,True,True,2262.230533,,,False,False,notariado,False,False,False,False,True,False,True
43850,Tarragona,Cambrils,37042.0,34734.0,6.64,True,True,2444.2033,11.71,-12.66,False,True,notariado,True,False,False,False,False,False,True
46870,Valencia/València,Ontinyent,37012.0,35761.0,3.5,True,True,751.997537,16.84,-19.43,False,True,notariado,False,False,False,False,True,False,True
30530,Murcia,Cieza,35577.0,35283.0,0.83,True,True,976.434151,-3.79,-29.06,False,False,notariado,False,True,True,False,True,False,True
30834,Murcia,"Lorca, Murcia",35078.98068181818,33446.97840909091,4.88,True,True,1373.742882,13.0,-16.87,False,True,notariado,False,False,False,False,False,False,True
46960,Valencia/València,Aldaia,34630.0,32204.0,7.53,True,True,1427.235383,24.8,-7.97,False,True,notariado,False,True,True,False,False,False,True
30835,Murcia,"Cartagena, Murcia",34552.495104895104,33018.521678321675,4.65,True,True,808.269938,11.865,-20.72,False,True,notariado,False,False,False,False,True,False,True
30385,Murcia,"Cartagena, Murcia",34552.495104895104,33018.521678321675,4.65,True,True,2091.365761,11.865,-20.72,False,True,notariado,False,False,False,False,True,False,True
03610,Alicante/Alacant,Petrer,34022.0,34241.0,-0.64,True,False,988.861728,25.63,-4.67,False,True,notariado,False,True,True,False,True,False,True
46940,Valencia/València,Manises,32609.0,31240.0,4.38,True,True,1461.95668,14.31,-7.53,False,True,notariado,True,True,False,False,False,False,True
12600,Castellón/Castelló,"Vall d'Uixó, la",32242.0,31681.0,1.77,True,True,927.351093,,,False,False,notariado,True,True,True,False,True,False,True
43840,Tarragona,Salou,31491.0,28526.0,10.39,True,True,2671.580386,15.0,0.0,True,True,notariado,True,True,False,False,True,False,True
03560,Alicante/Alacant,"Campello, el",31419.0,28930.0,8.6,True,True,2562.255678,,,False,False,notariado,False,True,False,False,True,False,True
46800,Valencia/València,Xàtiva,31008.0,29623.0,4.68,True,True,750.086596,25.04,-12.59,False,True,notariado,False,True,True,True,True,False,True
46250,Valencia/València,"Alcúdia, l', Sagunt/Sagunto",30844.75,28900.25,6.73,True,True,925.317993,18.91,-4.77,False,True,notariado,True,True,True,False,True,False,True
12500,Castellón/Castelló,Vinaròs,30529.0,28833.0,5.88,True,True,1154.511569,24.19,-25.38,False,True,notariado,True,True,True,False,True,False,True
46909,Valencia/València,Torrent,30309.333333333332,27987.333333333332,8.3,True,True,1880.5,22.23,0.0,True,True,mivau,False,False,False,False,False,False,True
46901,Valencia/València,Torrent,30309.333333333332,27987.333333333332,8.3,True,True,1456.365707,22.23,0.0,True,True,notariado,False,True,False,False,True,False,True
46900,Valencia/València,Torrent,30309.333333333332,27987.333333333332,8.3,True,True,1280.278326,22.23,0.0,True,True,notariado,True,True,True,False,True,False,True
46970,Valencia/València,Alaquàs,30166.0,29711.0,1.53,True,True,1431.089651,28.07,-0.42,False,True,notariado,True,True,False,False,True,False,True
30740,Murcia,San Pedro del Pinatar,29674.0,25932.0,14.43,True,True,1762.624519,,,False,False,notariado,True,False,False,False,True,False,True
12550,Castellón/Castelló,Almassora,29159.0,26742.0,9.04,True,True,1053.106248,,,False,False,notariado,True,True,True,False,True,False,True
30010,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1165.273498,9.64,-14.49,False,True,notariado,False,True,False,False,True,False,True
30011,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1239.641338,9.64,-14.49,False,True,notariado,True,True,True,False,True,False,True
30837,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1574.8,9.64,-14.49,False,True,mivau,False,False,False,False,False,False,True
30100,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1284.637079,9.64,-14.49,False,True,notariado,False,False,False,True,True,False,True
30012,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1135.623737,9.64,-14.49,False,True,notariado,False,True,False,False,True,False,True
30008,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,2390.241595,9.64,-14.49,False,True,notariado,True,False,False,False,False,False,True
30107,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1507.237751,9.64,-14.49,False,True,notariado,False,False,False,True,True,False,True
30108,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1081.543296,9.64,-14.49,False,True,notariado,False,False,False,False,False,False,True
30009,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1619.865488,9.64,-14.49,False,True,notariado,True,True,False,False,True,False,True
30589,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,762.99153,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30007,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,2243.47158,9.64,-14.49,False,True,notariado,True,False,False,False,True,False,True
30006,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1145.492725,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30005,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1853.366682,9.64,-14.49,False,True,notariado,True,True,False,False,True,False,True
30120,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,881.886637,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30004,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,2141.516882,9.64,-14.49,False,True,notariado,False,False,False,False,False,False,True
30003,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1509.14351,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30002,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1422.65101,9.64,-14.49,False,True,notariado,True,False,False,False,True,False,True
30168,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,638.0291,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30169,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,994.687764,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30001,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1639.772221,9.64,-14.49,False,True,notariado,False,True,True,False,False,False,True
30179,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1574.8,9.64,-14.49,False,True,mivau,False,False,False,False,True,False,False
30331,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,624.738626,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,False
30110,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1707.969168,9.64,-14.49,False,True,notariado,False,True,False,False,True,False,True
30150,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1435.361912,9.64,-14.49,False,True,notariado,False,True,False,False,True,False,True
30139,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,553.197083,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30588,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,626.866088,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30590,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1458.631024,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30580,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,452.139143,9.64,-14.49,False,True,notariado,False,True,True,False,True,False,True
30164,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,786.384071,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,False
30579,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,766.439933,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30163,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1146.858094,9.64,-14.49,False,True,notariado,False,True,True,False,True,False,True
30162,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,648.507475,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30165,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,767.316449,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30161,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,639.646468,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30830,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1248.573929,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30160,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,772.57889,9.64,-14.49,False,True,notariado,False,True,False,False,True,False,True
30158,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,927.450419,9.64,-14.49,False,True,notariado,False,True,False,False,True,False,True
30831,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,714.600954,9.64,-14.49,False,True,notariado,False,False,False,False,False,False,True
30157,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,900.263467,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30156,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,904.706855,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,False
30832,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,679.182108,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30155,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,2510.107193,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,False
30154,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1100.419207,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,False
30153,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,914.773106,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30833,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1227.445951,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30166,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,911.800475,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30167,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,596.093037,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30152,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,954.662708,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30836,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,726.504832,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
30570,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,713.008894,9.64,-14.49,False,True,notariado,True,True,True,False,True,False,True
30151,Murcia,Murcia,28893.418181818182,27477.29090909091,5.15,True,True,1466.513573,9.64,-14.49,False,True,notariado,False,False,False,False,True,False,True
03110,Alicante/Alacant,Mutxamel,28621.0,25645.0,11.6,True,True,1756.703524,,,False,False,notariado,False,True,False,False,True,False,True
46117,Valencia/València,Bétera,28560.0,24604.0,16.08,True,True,2055.340498,,,False,False,notariado,True,True,False,False,True,False,True
46680,Valencia/València,Algemesí,28306.0,27430.0,3.19,True,True,689.289369,26.82,-25.34,False,True,notariado,True,True,True,False,True,False,True
46200,Valencia/València,Paiporta,28136.0,26514.0,6.12,True,True,1466.203062,,,False,False,notariado,True,True,True,False,True,False,True
03710,Alicante/Alacant,Calp,27616.0,23326.0,18.39,True,True,2840.796905,,,False,False,notariado,True,True,True,False,False,False,True
46185,Valencia/València,"Pobla de Vallbona, la",27471.0,24858.0,10.51,True,True,1713.337356,,,False,False,notariado,False,False,False,False,True,False,True
46930,Valencia/València,Quart de Poblet,26967.0,25062.0,7.6,True,True,1697.559723,27.01,-1.47,False,True,notariado,True,False,False,False,False,False,True
46780,Valencia/València,Oliva,26813.0,25224.0,6.3,True,True,1367.09265,28.76,-5.47,False,True,notariado,True,True,True,False,True,False,True
03660,Alicante/Alacant,Novelda,26606.0,25741.0,3.36,True,True,796.147282,28.51,-19.35,False,True,notariado,False,True,True,False,True,False,True
30710,Murcia,"Alcázares, Los, Torre-Pacheco",26333.571428571428,21799.142857142855,20.8,True,True,2148.21286,13.01,-30.02,False,True,notariado,True,False,False,False,True,False,True
46120,Valencia/València,Alboraia/Alboraya,26273.0,24741.0,6.19,True,True,2398.691655,,,False,False,notariado,True,False,False,False,True,False,True
03502,Alicante/Alacant,Benidorm,25775.666666666668,23483.333333333332,9.76,True,True,3476.620899,9.03,0.0,True,True,notariado,True,False,False,False,True,False,True
03503,Alicante/Alacant,Benidorm,25775.666666666668,23483.333333333332,9.76,True,True,2845.297066,9.03,0.0,True,True,notariado,True,True,False,False,True,False,True
03501,Alicante/Alacant,Benidorm,25775.666666666668,23483.333333333332,9.76,True,True,2233.11394,9.03,0.0,True,True,notariado,True,False,False,False,True,False,True
12100,Castellón/Castelló,"Alcora, l', Castelló de la Plana/Castellón de la Plana",25629.875,24387.25,5.1,True,True,1483.347307,,,False,False,notariado,False,True,False,False,True,False,True
46160,Valencia/València,Llíria,25333.0,23482.0,7.88,True,True,1104.237334,,,False,False,notariado,False,True,True,False,True,False,True
30889,Murcia,"Lorca, Águilas",25091.0625,23830.6875,5.29,True,True,1597.72537,18.119999999999997,-29.9,False,True,notariado,False,False,False,False,True,False,True
46190,Valencia/València,Riba-roja de Túria,24616.0,22761.0,8.15,True,True,1390.397284,,,False,False,notariado,True,True,False,False,False,False,True
03440,Alicante/Alacant,Ibi,24500.0,23564.0,3.97,True,True,888.62891,,,False,False,notariado,True,True,False,False,True,False,True
43206,Tarragona,"Reus, Vila-seca",23915.333333333332,22685.190476190477,5.42,True,True,1866.506977,11.88,-17.69,False,True,notariado,False,True,True,False,True,False,True
46792,Valencia/València,"Alzira, Carcaixent",23390.0,21791.333333333336,7.34,True,True,941.080196,19.87,-24.04,False,True,notariado,False,False,False,False,False,False,True
